discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,109000,HD.593390.2403.0027,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.593390.2403.0028,RTTT1101,"[117780, 156000, 156000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.593390.2403.0029,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,36000,HD.593390.2403.0030,LX220107,"[81540, 108000, 108000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.593390.2403.0031,LX220711,"[51340, 68000, 68000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.593390.2403.0032,LX220713,"[102680, 136000, 136000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,37000,HD.593390.2403.0033,VL110717,"[27935, 37000, 37000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.591460.2403.0015,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.591460.2403.0015,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.591460.2403.0015,SV221303,"[124575, 165000, 165000]",11,Bánh,0.4583333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.591460.2403.0015,KDR10309,"[105700, 140000, 140000]",4,Tuýp,0.1666666666666666
"[20, 0, 0]",0,1,Bán,36000,HD.591460.2403.0015,TKU020701,"[115200, 144000, 144000]",4,Gói,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.591460.2403.0015,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,10500,HD.591460.2403.0015,0311B,"[23782.5, 31500, 31500]",3,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.593390.2403.0034,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,89000,HD.593390.2403.0035,IXV010301,"[134390, 178000, 178000]",2,Can,0.3333333333333333
"[20, 0, 0]",0,1,Bán,30500,HD.593390.2403.0036,DCH030701,"[24400, 30500, 30500]",1,Gói,0.05
"[20, 0, 0]",0,1,Bán,59900,HD.593390.2403.0037,DCH030702,"[47920, 59900, 59900]",1,Gói,0.1
"[24.5, 0, 0]",0,1,Bán,60000,HD.601380.2403.0003,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.601380.2403.0003,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.601380.2403.0003,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,145000,HD.601380.2403.0003,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.601380.2403.0003,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,10500,HD.601380.2403.0003,0311B,"[7927.5, 10500, 10500]",1,Túi,0.0833333333333333
"[20, 0, 0]",0,1,Bán,29500,HD.603451.2403.0003,BTNMTD2201,"[23600, 29500, 29500]",1,Chai,0.0555555555555555
"[20, 0, 0]",0,1,Bán,16500,HD.603451.2403.0003,BTNMTD2501,"[13200, 16500, 16500]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.603451.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,25000,HD.603451.2403.0003,RCPL022001,"[37750, 50000, 50000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.603451.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.603451.2403.0003,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,159000,HD.603451.2403.0003,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,76000,HD.603451.2403.0003,GIAY1003,"[129200, 152000, 152000]",2,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,11000,HD.603940.2403.0003,VL110401,"[41525, 55000, 55000]",5,Gói,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.603940.2403.0003,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,194000,HD.603940.2403.0003,N0403B,"[292940, 388000, 388000]",2,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,60000,HD.603940.2403.0003,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,35000,HD.603940.2403.0003,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,95000,HD.603940.2403.0003,CST020401,"[143450, 190000, 190000]",2,Chai,0.3333333333333333
"[20, 0, 0]",0,1,Bán,25700,HD.603940.2403.0003,MALAY030101,"[123360, 154200, 154200]",6,Lon,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.603940.2403.0003,SV221303,"[33975, 45000, 45000]",3,Bánh,0.125
"[15, 0, 0]",0,1,Bán,19500,HD.603940.2403.0003,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[24.5, 0, 0]",0,1,Bán,173000,HD.603940.2403.0003,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.603940.2403.0003,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.621929.2403.0004,LX220106,"[348810, 462000, 462000]",11,Chai,0.9166666666666666
"[24.5, 0, 0]",0,1,Bán,91000,HD.622700.2403.0016,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.622700.2403.0017,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.622700.2403.0017,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.623420.2403.0006,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,35000,HD.631420.2403.0015,KDR10309,"[105700, 140000, 140000]",4,Tuýp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.632090.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[20, 0, 0]",0,1,Bán,36000,HD.632090.2403.0003,TKU020701,"[28800, 36000, 36000]",1,Gói,0.0833333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.632090.2403.0003,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[24.5, 0, 0]",0,1,Bán,35000,HD.632090.2403.0003,KDR10309,"[317100, 420000, 420000]",12,Tuýp,0.5
"[24.5, 0, 0]",0,1,Bán,42000,HD.633980.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.633980.2403.0002,BTCBNG0318,"[480180, 636000, 636000]",4,Combo,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.633980.2403.0002,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,109000,HD.633980.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,5900,HD.634560.2403.0014,TBT020501,"[22272.5, 29500, 29500]",5,Gói,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.634560.2403.0014,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,7900,HD.634560.2403.0014,TBT020502,"[5964.5, 7900, 7900]",1,Gói,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.635320.2403.0011,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,91000,HD.635320.2403.0011,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.635320.2403.0011,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,133000,HD.635320.2403.0011,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.635320.2403.0011,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.635790.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,145000,HD.635790.2403.0003,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.631420.2403.0016,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.631420.2403.0017,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,59000,HD.631420.2403.0018,LX220712,"[89090, 118000, 118000]",2,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,59000,HD.631420.2403.0019,LX220714,"[133635, 177000, 177000]",3,Chai,0.375
"[24.5, 0, 0]",0,1,Bán,145000,HD.631420.2403.0020,NGCM036002,"[109475, 145000, 145000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.631420.2403.0021,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,145000,HD.631420.2403.0022,BTCBNG3301,"[109475, 145000, 145000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.634740.2403.0012,KDR10156,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,136000,HD.634740.2403.0012,0210B,"[102680, 136000, 136000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,39000,HD.641934.2403.0007,RTTT1101,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.642228.2403.0004,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,194000,HD.642228.2403.0005,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.642228.2403.0006,VL220211,"[246885, 327000, 327000]",3,Can,0.5
"[24.5, 0, 0]",0,1,Bán,42000,HD.642228.2403.0007,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.642228.2403.0008,LX220711,"[128350, 170000, 170000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,34000,HD.642228.2403.0009,LX220713,"[51340, 68000, 68000]",2,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,50100,HD.642228.2403.0010,HV221905,"[80160, 100200, 100200]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.642240.2403.0001,0512B,"[258210, 342000, 342000]",9,Chai,0.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.642240.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,109000,HD.642240.2403.0003,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.642240.2403.0004,LX220713,"[102680, 136000, 136000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.642240.2403.0005,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,39000,HD.650000.2403.0057,RTTT1101,"[88335, 117000, 117000]",3,Chai,0.25
"[15, 0, 0]",0,1,Bán,63000,HD.652060.2403.0003,DAUAN1012,"[1606500, 1890000, 1890000]",30,Chai,2.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.652060.2403.0003,0516B,"[803320, 1064000, 1064000]",8,Can,2.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.653884.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.653884.2403.0003,BTCBNG0318,"[240090, 318000, 318000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.653884.2403.0003,BTCBNG0302,"[261230, 346000, 346000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.653920.2403.0001,BTCBNG0302,"[261230, 346000, 346000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,129000,HD.653920.2403.0001,ING010201,"[97395, 129000, 129000]",1,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.653920.2403.0001,N0403B,"[292940, 388000, 388000]",2,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.653920.2403.0001,N0402B,"[224990, 298000, 298000]",4,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,30000,HD.653920.2403.0001,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,38000,HD.653920.2403.0001,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[20, 0, 0]",0,1,Bán,36000,HD.653920.2403.0001,TKU020701,"[86400, 108000, 108000]",3,Gói,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.653920.2403.0001,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.662650.2403.0004,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,38000,HD.674940.2403.0002,0512B,"[114760, 152000, 152000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,194000,HD.674940.2403.0002,N0403B,"[439410, 582000, 582000]",3,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.674940.2403.0002,VL110102,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,35000,HD.674940.2403.0002,KDR10309,"[237825, 315000, 315000]",9,Tuýp,0.375
"[24.5, 0, 0]",0,1,Bán,42000,HD.674940.2403.0002,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.674940.2403.0002,RTTT1101,"[88335, 117000, 117000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.715000.2403.0010,BTCBNG0318,"[240090, 318000, 318000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,35000,HD.715401.2403.0004,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.715401.2403.0004,SV221303,"[67950, 90000, 90000]",6,Bánh,0.25
"[24.5, 0, 0]",0,1,Bán,136000,HD.717000.2403.0004,0210B,"[308040, 408000, 408000]",3,Túi,0.75
"[18, 0, 0]",0,1,Bán,147619,HD.717000.2403.0004,BTGA9R0001,"[484190.32, 590476, 590476]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.729430.2403.0028,VL110102,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.729430.2403.0028,RTTT1101,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.729430.2403.0028,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,136000,HD.729430.2403.0029,0210B,"[102680, 136000, 136000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.729430.2403.0029,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,162000,HD.731000.2403.0009,VL220212,"[122310, 162000, 162000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.731000.2403.0009,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,76000,HD.731130.2403.0001,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,90000,HD.731130.2403.0001,DGCL020001,"[135900, 180000, 180000]",2,Chai,0.3333333333333333
"[20, 0, 0]",0,1,Bán,36000,HD.731130.2403.0001,TKU020701,"[57600, 72000, 72000]",2,Gói,0.1666666666666666
"[15, 0, 0]",0,1,Bán,52000,HD.731130.2403.0001,GIAY1002,"[44200, 52000, 52000]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,145000,HD.731130.2403.0001,NGCM036002,"[437900, 580000, 580000]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.731130.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.731130.2403.0001,SV221303,"[271800, 360000, 360000]",24,Bánh,1.0
"[24.5, 0, 0]",0,1,Bán,59000,HD.735001.2403.0001,LX220714,"[311815, 413000, 413000]",7,Chai,0.875
"[24.5, 0, 0]",0,1,Bán,133000,HD.735001.2403.0001,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[15, 0, 0]",0,1,Bán,52000,HD.735001.2403.0001,GIAY1002,"[44200, 52000, 52000]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,36000,HD.746000.2403.0017,LX220107,"[27180, 36000, 36000]",1,Chai,0.0833333333333333
"[25, 0, 0]",0,1,Bán,28500,HD.759500.2403.0004,HNDS015001,"[64125, 85500, 85500]",3,Gói,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.759500.2403.0004,MALAY030101,"[41120, 51400, 51400]",2,Lon,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,136000,HD.794400.2403.0001,0210B,"[102680, 136000, 136000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.794400.2403.0002,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.794400.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,109000,HD.794400.2403.0004,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,39000,HD.794400.2403.0005,RTTT1101,"[206115, 273000, 273000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,145000,HD.794400.2403.0006,NGCM036002,"[109475, 145000, 145000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,25000,HD.794400.2403.0007,RCPL022001,"[56625, 75000, 75000]",3,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.794400.2403.0008,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,39000,HD.801139.2403.0004,RTTT1101,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.801139.2403.0004,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,32500,HD.804171.2403.0007,ICK021602,"[122687.5, 162500, 162500]",5,Tuýp,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.804171.2403.0008,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,136000,HD.804171.2403.0009,0210B,"[102680, 136000, 136000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,10500,HD.804171.2403.0010,0311B,"[15855, 21000, 21000]",2,Túi,0.1666666666666666
"[18, 0, 0]",0,1,Bán,147619,HD.804404.2403.0006,BTGA9R0001,"[484190.32, 590476, 590476]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,74500,HD.803760.2403.0003,N0402B,"[281237.5, 372500, 372500]",5,Túi,0.625
"[24.5, 0, 0]",0,1,Bán,60000,HD.803760.2403.0003,0707B,"[724800, 960000, 960000]",16,Túi,2.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.803760.2403.0003,0515B,"[294450, 390000, 390000]",13,Túi,0.7222222222222222
"[24.5, 0, 0]",0,1,Bán,91000,HD.803760.2403.0003,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.803760.2403.0003,0516B,"[1104565, 1463000, 1463000]",11,Can,2.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.804171.2403.0011,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.814200.2403.0041,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.814200.2403.0041,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[15, 0, 0]",0,1,Bán,76000,HD.814200.2403.0041,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,90000,HD.814200.2403.0041,DGCL020001,"[67950, 90000, 90000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,59000,HD.814340.2403.0001,ILS010401,"[445450, 590000, 590000]",10,Chai,1.6666666666666667
"[20, 0, 0]",0,1,Bán,25700,HD.814340.2403.0001,MALAY030101,"[472880, 591100, 591100]",23,Lon,0.9583333333333334
"[24.5, 0, 0]",0,1,Bán,38000,HD.814340.2403.0001,0512B,"[717250, 950000, 950000]",25,Chai,2.083333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.814340.2403.0001,0516B,"[1204980, 1596000, 1596000]",12,Can,3.0
"[24.5, 0, 0]",0,1,Bán,145000,HD.814340.2403.0001,NGCM036002,"[328425, 435000, 435000]",3,Túi,0.75
"[15, 0, 0]",0,1,Bán,52000,HD.814340.2403.0001,GIAY1002,"[176800, 208000, 208000]",4,Túi,0.3333333333333333
"[15, 0, 0]",0,1,Bán,76000,HD.814340.2403.0001,GIAY1003,"[258400, 304000, 304000]",4,Túi,0.4
"[24.5, 0, 0]",0,1,Bán,90000,HD.814340.2403.0001,DGCL020001,"[611550, 810000, 810000]",9,Chai,1.5
"[24.5, 0, 0]",0,1,Bán,39000,HD.814340.2403.0001,LX220111,"[824460, 1092000, 1092000]",28,Chai,2.333333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.814340.2403.0001,0209B,"[274820, 364000, 364000]",4,Túi,0.6666666666666666
"[20, 0, 0]",0,1,Bán,16500,HD.814450.2403.0002,BTNMTD2501,"[13200, 16500, 16500]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.814450.2403.0003,KDR10309,"[264250, 350000, 350000]",10,Tuýp,0.4166666666666667
"[15, 0, 0]",0,1,Bán,76000,HD.814450.2403.0003,GIAY1003,"[258400, 304000, 304000]",4,Túi,0.4
"[15, 0, 0]",0,1,Bán,52000,HD.814450.2403.0003,GIAY1002,"[88400, 104000, 104000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.815650.2403.0008,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,59000,HD.821390.2403.0018,LX220714,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,145000,HD.821480.2403.0039,NGCM036002,"[109475, 145000, 145000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,145000,HD.822940.2403.0016,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.822940.2403.0016,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.822940.2403.0016,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,159000,HD.823600.2403.0051,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.823760.2403.0043,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.823760.2403.0044,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.823900.2403.0047,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.823900.2403.0048,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.823980.2403.0052,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.823980.2403.0052,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.824300.2403.0042,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,59000,HD.824300.2403.0043,LX220712,"[89090, 118000, 118000]",2,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,39000,HD.824730.2403.0039,RTTT1101,"[58890, 78000, 78000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.826030.2403.0002,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.826030.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,194000,HD.826030.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,162000,HD.826030.2403.0002,VL220212,"[122310, 162000, 162000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.826030.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.826030.2403.0002,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.826030.2403.0002,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.826030.2403.0002,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.826030.2403.0002,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,15000,HD.826030.2403.0002,SV221303,"[56625, 75000, 75000]",5,Bánh,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,59000,HD.826030.2403.0002,LX220712,"[133635, 177000, 177000]",3,Chai,0.375
"[24.5, 0, 0]",0,1,Bán,133000,HD.831520.2403.0003,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[15, 0, 0]",0,1,Bán,63000,HD.833907.2403.0006,DAUAN1012,"[321300, 378000, 378000]",6,Chai,0.4
"[24.5, 0, 0]",0,1,Bán,133000,HD.833907.2403.0006,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[15, 0, 0]",0,1,Bán,76000,HD.833907.2403.0007,GIAY1003,"[387600, 456000, 456000]",6,Túi,0.6
"[24.5, 0, 0]",0,1,Bán,133000,HD.834620.2403.0017,0516B,"[100415, 133000, 133000]",1,Can,0.25
